station_id,fecha_hora_dia,temp_c,temp_max_c,temp_min_c,hum_pct,hum_max_pct,hum_min_pct,lluvia_mm,tasa_lluvia_mm_h,radiacion_w_m2,radiacion_max_w_m2,viento_avg_kmh,viento_max_kmh,dir_viento,punto_rocio_c,barometro_inhg,et_mm,ts,fecha_hora,n_lecturas
236176,2026-06-06,26.2,30.8,23.1,83.2,94.5,64.4,0.2,0.0,190.1,1106.0,2.55,18.0,226.73,22.99,29.97,3.16,1780789500,2026-06-06 23:45:00,96
236176,2026-06-07,24.96,27.7,21.6,84.7,92.9,75.7,23.0,2.77,130.1,689.0,5.36,35.8,225.53,22.23,29.97,2.07,1780875900,2026-06-07 23:45:00,96
236176,2026-06-08,25.45,27.8,22.9,84.81,93.5,77.1,2.8,0.68,140.07,533.0,4.49,16.3,256.66,22.73,30.02,2.16,1780962300,2026-06-08 23:45:00,96
236176,2026-06-09,27.44,32.4,22.9,76.86,88.9,58.3,0.0,0.0,285.29,1030.0,4.83,17.7,207.78,22.92,30.02,4.93,1781048700,2026-06-09 23:45:00,96
236176,2026-06-10,27.36,31.7,22.6,76.58,88.6,61.8,0.0,0.0,285.94,1000.0,6.27,19.3,204.81,22.85,29.97,4.76,1781135100,2026-06-10 23:45:00,96
236176,2026-06-11,25.77,28.8,23.1,84.94,92.2,75.6,4.0,0.66,161.6,1041.0,4.76,25.0,210.99,23.07,29.94,2.4,1781221500,2026-06-11 23:45:00,96
236176,2026-06-12,26.88,31.3,23.7,81.67,93.3,64.7,0.0,0.0,251.64,1048.0,4.85,26.7,193.74,23.43,29.97,4.0,1781307900,2026-06-12 23:45:00,96
236176,2026-06-13,27.57,31.4,23.9,74.02,87.1,59.1,0.0,0.0,257.04,1099.0,5.64,25.4,188.53,22.47,29.96,4.02,1781394300,2026-06-13 23:45:00,96
236176,2026-06-14,27.29,32.1,21.7,72.78,87.1,54.3,0.0,0.0,285.33,1046.0,4.66,16.7,227.94,21.81,29.96,4.7,1781480700,2026-06-14 23:45:00,96
236176,2026-06-15,25.85,29.5,23.3,83.01,92.3,69.8,3.0,1.16,146.68,1005.0,5.71,27.4,201.4,22.72,29.99,2.26,1781567100,2026-06-15 23:45:00,96
236176,2026-06-16,25.88,29.6,23.2,81.58,91.5,69.4,0.0,0.0,271.0,1259.0,9.62,31.5,223.44,22.44,30.01,4.48,1781653500,2026-06-16 23:45:00,96
236176,2026-06-17,26.92,31.5,22.6,77.84,91.3,62.0,0.0,0.0,259.94,1090.0,4.39,16.8,208.05,22.65,30.01,4.21,1781739900,2026-06-17 23:45:00,96
236176,2026-06-18,26.49,30.2,23.1,82.12,92.6,65.5,4.8,1.03,196.43,807.0,4.78,29.7,211.92,23.14,30.01,3.05,1781826300,2026-06-18 23:45:00,96
236176,2026-06-19,24.85,27.9,22.1,87.48,93.1,79.0,15.2,2.71,139.42,1164.0,4.22,29.2,239.0,22.65,30.01,2.06,1781912700,2026-06-19 23:45:00,96
236176,2026-06-20,27.71,31.7,23.5,76.59,90.0,61.6,0.0,0.0,310.92,1020.0,5.54,20.5,200.85,23.15,29.97,4.7,1781999100,2026-06-20 23:45:00,96
236176,2026-06-21,27.2,31.7,23.1,77.59,90.3,62.2,0.0,0.0,264.69,1058.0,4.88,21.1,229.57,22.88,29.94,4.0,1782085500,2026-06-21 23:45:00,96
236176,2026-06-22,27.46,31.7,22.2,78.53,93.9,61.7,20.8,4.19,267.51,1148.0,5.1,37.4,232.57,23.29,29.99,4.34,1782171900,2026-06-22 23:45:00,96
236176,2026-06-23,27.62,33.1,22.9,72.58,88.7,48.8,0.0,0.0,310.41,870.0,7.19,29.4,183.31,21.94,29.97,5.33,1782258300,2026-06-23 23:45:00,96
236176,2026-06-24,27.12,32.0,22.5,73.25,90.2,57.7,7.2,1.21,253.4,1118.0,8.28,44.0,139.83,21.78,29.95,4.57,1782344700,2026-06-24 23:45:00,96
236176,2026-06-25,26.2,30.5,22.6,81.64,93.5,63.4,9.0,1.76,226.93,1215.0,4.98,28.0,205.45,22.72,29.99,3.43,1782431100,2026-06-25 23:45:00,96
236176,2026-06-26,27.45,31.8,22.4,74.05,87.9,56.4,0.0,0.0,287.81,1025.0,4.71,18.1,203.74,22.3,30.0,4.64,1782517500,2026-06-26 23:45:00,96
236176,2026-06-27,27.21,32.3,22.7,73.48,85.7,51.4,0.0,0.0,227.88,1127.0,4.46,19.3,229.26,21.95,29.98,3.94,1782603900,2026-06-27 23:45:00,96
236176,2026-06-28,24.75,26.7,23.4,88.43,93.9,83.3,19.4,3.65,79.62,378.0,4.75,26.6,220.39,22.72,29.98,1.24,1782690300,2026-06-28 23:45:00,96
236176,2026-06-29,26.74,31.3,22.4,78.9,92.7,62.6,0.0,0.0,213.51,1058.0,4.67,18.4,232.87,22.7,29.95,3.36,1782776700,2026-06-29 23:45:00,96
236176,2026-06-30,25.48,27.6,22.8,85.0,91.0,80.7,4.2,1.94,111.1,626.0,5.34,20.4,265.73,22.81,29.92,1.79,1782863100,2026-06-30 23:45:00,96
236176,2026-07-01,25.71,30.4,22.4,86.02,93.6,70.5,7.6,1.24,186.18,1144.0,3.51,30.6,241.26,23.17,29.92,2.83,1782949500,2026-07-01 23:45:00,96
236176,2026-07-02,25.95,28.8,22.1,85.6,92.4,72.8,11.8,3.1,151.48,1023.0,4.48,27.2,249.1,23.34,29.93,2.25,1783035900,2026-07-02 23:45:00,96
236176,2026-07-03,24.8,26.9,22.2,88.38,94.5,79.5,13.6,2.0,108.11,404.0,3.44,22.5,196.58,22.76,29.98,1.44,1783122300,2026-07-03 23:45:00,96
236176,2026-07-04,25.52,30.3,22.3,82.96,92.5,68.4,2.8,0.98,148.13,951.0,4.29,21.0,230.1,22.42,29.99,2.28,1783208700,2026-07-04 23:45:00,96
236176,2026-07-05,27.3,31.3,23.8,79.85,92.3,61.4,0.0,0.0,223.56,1049.0,4.18,19.3,202.95,23.45,29.98,3.62,1783295100,2026-07-05 23:45:00,96
236176,2026-07-06,25.63,28.7,24.2,88.22,92.5,80.6,14.4,4.1,141.56,1195.0,4.32,19.3,210.78,23.56,29.99,1.95,1783381500,2026-07-06 23:45:00,96
236176,2026-07-07,26.3,30.3,23.8,85.88,93.6,72.1,0.2,0.01,185.18,1114.0,5.24,25.6,205.52,23.77,30.0,2.99,1783467900,2026-07-07 23:45:00,96
236176,2026-07-08,25.28,27.5,23.3,88.97,94.2,79.2,11.0,2.54,87.85,432.0,3.32,25.3,255.66,23.32,29.98,1.44,1783554300,2026-07-08 23:45:00,96
236176,2026-07-09,25.68,28.6,23.6,84.97,92.6,73.3,1.6,0.5,154.27,956.0,6.4,27.2,234.82,22.97,29.98,2.5,1783640700,2026-07-09 23:45:00,96
236176,2026-07-10,25.94,30.2,22.7,83.71,91.2,72.2,20.8,3.0,159.89,997.0,4.66,24.1,255.66,22.94,29.97,2.61,1783727100,2026-07-10 23:45:00,96
236176,2026-07-11,27.21,31.9,23.1,78.0,90.3,61.7,0.0,0.0,246.47,990.0,4.81,25.7,171.8,22.99,29.96,4.07,1783813500,2026-07-11 23:45:00,96
236176,2026-07-12,27.1,30.7,23.8,80.25,93.0,64.1,2.4,0.65,203.46,1013.0,4.79,25.8,206.01,23.33,29.99,3.26,1783899900,2026-07-12 23:45:00,96
236176,2026-07-13,25.7,30.8,20.8,82.83,92.3,65.7,22.8,3.74,213.27,1072.0,6.57,59.6,238.32,22.55,30.01,3.28,1783986300,2026-07-13 23:45:00,96
236176,2026-07-14,27.23,31.9,23.1,79.42,91.8,62.3,0.0,0.0,248.6,1095.0,5.34,23.3,208.84,23.29,29.99,4.1,1784072700,2026-07-14 23:45:00,96
236176,2026-07-15,27.47,31.8,23.4,77.21,92.2,60.9,0.0,0.0,277.89,1032.0,4.49,18.7,218.95,23.05,29.97,4.5,1784159100,2026-07-15 23:45:00,96
236176,2026-07-16,27.51,31.7,23.1,77.97,88.7,64.8,0.0,0.0,253.15,1086.0,5.19,20.6,220.24,23.29,29.97,4.14,1784245500,2026-07-16 23:45:00,96
236176,2026-07-17,27.84,32.8,23.3,77.75,92.5,57.9,0.0,0.0,277.72,1116.0,4.4,19.8,227.67,23.45,29.97,4.71,1784331900,2026-07-17 23:45:00,96
236176,2026-07-18,26.79,32.1,22.2,79.52,92.6,63.2,8.6,1.79,220.63,1097.0,5.89,43.6,202.38,22.89,29.95,3.5,1784418300,2026-07-18 23:45:00,96
236176,2026-07-19,27.04,32.3,23.3,80.3,93.1,61.3,0.0,0.0,246.51,1202.0,5.96,25.7,141.08,23.29,29.92,3.97,1784504700,2026-07-19 23:45:00,96
236176,2026-07-20,25.36,28.2,23.1,87.51,94.4,76.2,3.0,0.61,131.47,874.0,4.61,24.9,212.78,23.13,29.94,1.72,1784591100,2026-07-20 23:45:00,96
236176,2026-07-21,26.86,31.2,23.1,81.26,93.3,62.5,0.0,0.0,191.73,997.0,3.62,16.3,183.16,23.28,29.93,3.05,1784677500,2026-07-21 23:45:00,96
236176,2026-07-22,27.06,31.2,22.3,78.44,92.2,64.8,0.0,0.0,266.19,1197.0,4.24,22.5,221.95,23.0,29.9,4.31,1784763900,2026-07-22 23:45:00,96
236176,2026-07-23,26.13,29.4,22.3,82.09,92.9,70.3,1.0,0.32,188.96,888.0,4.58,21.8,239.38,22.78,29.95,2.79,1784850300,2026-07-23 23:45:00,96
236176,2026-07-24,27.19,31.6,22.7,80.7,89.9,68.3,0.0,0.0,218.81,1062.0,5.15,19.8,216.78,23.54,29.96,3.55,1784936700,2026-07-24 23:45:00,96
236176,2026-07-25,27.19,32.1,23.7,79.82,89.5,62.0,0.0,0.0,232.86,1039.0,5.64,24.8,199.2,23.34,29.98,3.72,1785023100,2026-07-25 23:45:00,96
236176,2026-07-26,24.98,28.1,20.9,86.58,93.7,72.5,25.0,3.29,149.87,1223.0,6.09,49.9,210.65,22.57,30.01,2.28,1785109500,2026-07-26 23:45:00,96
236176,2026-07-27,26.46,31.6,21.1,75.32,93.1,59.5,0.2,0.02,304.17,977.0,5.41,19.9,223.45,21.66,29.98,4.87,1785195900,2026-07-27 23:45:00,96
236176,2026-07-28,27.53,32.2,22.6,77.71,89.4,63.2,0.0,0.0,254.85,1056.0,4.74,17.6,200.14,23.27,29.95,4.08,1785282300,2026-07-28 23:45:00,96
236176,2026-07-29,26.35,29.8,22.8,82.41,94.0,68.6,6.0,1.63,188.01,1055.0,4.22,15.3,248.72,23.09,29.95,2.87,1785368700,2026-07-29 23:45:00,96
236176,2026-07-30,27.64,31.8,22.9,77.38,91.2,60.3,0.0,0.0,306.04,1127.0,4.44,17.7,233.14,23.25,29.96,4.99,1785455100,2026-07-30 23:45:00,96
236176,2026-07-31,25.28,29.2,22.8,85.83,93.1,71.2,4.0,0.79,149.47,1013.0,6.08,30.1,160.15,22.76,29.98,2.43,1785541500,2026-07-31 23:45:00,96
236176,2026-08-01,26.89,32.0,21.9,80.13,93.5,64.0,0.0,0.0,300.72,1162.0,5.12,24.2,221.15,23.08,29.97,4.96,1785627900,2026-08-01 23:45:00,96
236176,2026-08-02,27.81,31.9,23.7,78.1,90.3,60.4,0.0,0.0,330.57,1114.0,5.43,22.5,183.01,23.56,29.96,4.92,1785708000,2026-08-02 22:00:00,89
237976,2026-05-26,26.5,32.5,23.2,80.06,,,7.0,0.77,203.04,981.0,3.34,30.6,7.04,22.47,29.97,4.2,1779839100,2026-05-26 23:45:00,95
237976,2026-05-27,25.86,29.4,23.4,82.12,,,11.4,2.12,144.19,1067.0,3.5,25.7,6.07,22.49,29.98,3.03,1779925500,2026-05-27 23:45:00,96
237976,2026-05-28,26.11,29.9,23.2,80.48,,,0.0,0.0,164.8,1162.0,3.62,19.3,4.55,22.38,29.97,3.29,1780011900,2026-05-28 23:45:00,96
237976,2026-05-29,27.05,32.8,23.1,75.82,,,0.0,0.0,211.11,984.0,4.89,27.4,4.64,22.13,29.96,4.47,1780098300,2026-05-29 23:45:00,96
237976,2026-05-30,27.28,32.8,23.1,75.07,,,0.0,0.0,179.16,958.0,4.05,29.0,4.75,22.26,30.0,3.97,1780184700,2026-05-30 23:45:00,96
237976,2026-05-31,25.86,31.7,21.8,73.88,,,1.6,0.28,167.66,960.0,4.72,29.0,7.44,20.54,30.04,3.68,1780271100,2026-05-31 23:45:00,96
237976,2026-06-01,26.71,31.4,23.2,74.85,,,1.2,0.56,181.16,1109.0,3.24,37.0,5.45,21.76,30.0,3.95,1780357500,2026-06-01 23:45:00,96
237976,2026-06-02,25.27,28.9,22.6,83.7,,,18.2,3.41,129.65,898.0,3.06,40.2,7.48,22.24,30.0,2.53,1780443900,2026-06-02 23:45:00,96
237976,2026-06-03,24.84,27.6,22.6,86.96,,,10.0,2.09,120.01,779.0,1.97,22.5,8.52,22.49,30.0,2.32,1780530300,2026-06-03 23:45:00,96
237976,2026-06-04,25.11,28.1,22.9,85.26,,,0.0,0.0,122.46,1011.0,2.1,24.1,9.07,22.41,30.02,2.37,1780616700,2026-06-04 23:45:00,96
237976,2026-06-05,24.67,26.7,22.8,86.75,,,1.8,0.12,106.8,738.0,2.37,22.5,9.42,22.29,30.03,1.98,1780703100,2026-06-05 23:45:00,96
237976,2026-06-06,24.78,30.2,22.6,85.92,,,3.0,0.74,80.61,896.0,1.47,22.5,7.24,22.18,29.99,1.1,1780789500,2026-06-06 23:45:00,72
237976,2026-06-07,23.91,26.1,21.6,87.78,,,1.0,0.07,63.8,346.0,1.92,16.1,7.4,21.74,29.99,1.2,1780875900,2026-06-07 23:45:00,96
237976,2026-06-08,24.98,28.7,22.7,87.32,,,3.4,0.17,120.04,919.0,2.09,16.1,6.29,22.67,30.03,1.85,1780956900,2026-06-08 22:15:00,79
237976,2026-06-09,26.98,32.3,23.1,78.47,,,0.0,0.0,253.47,962.0,3.48,22.5,2.94,22.7,30.05,4.13,1781048700,2026-06-09 23:45:00,79
237976,2026-06-10,25.68,31.4,22.3,79.82,,,0.6,0.0,175.41,1099.0,4.47,20.9,2.17,21.81,30.01,3.62,1781135100,2026-06-10 23:45:00,96
237976,2026-06-11,25.1,29.7,23.2,86.52,,,6.0,0.81,142.75,1002.0,3.65,22.5,3.62,22.65,29.98,2.8,1781221500,2026-06-11 23:45:00,96
237976,2026-06-12,25.72,31.6,23.0,84.62,,,0.0,0.0,118.26,896.0,3.43,27.4,4.9,22.71,29.99,1.78,1781307900,2026-06-12 23:45:00,69
237976,2026-06-13,27.53,32.7,24.1,76.04,,,0.0,0.0,228.5,893.0,3.66,30.6,4.38,22.52,29.99,4.87,1781394300,2026-06-13 23:45:00,96
237976,2026-06-14,26.32,33.2,22.7,78.53,,,0.0,0.0,188.44,1069.0,3.48,22.5,2.67,22.02,30.0,3.88,1781480700,2026-06-14 23:45:00,96
237976,2026-06-15,26.55,31.6,23.5,77.74,,,0.0,0.0,175.08,983.0,4.43,27.4,4.88,22.08,30.02,3.62,1781567100,2026-06-15 23:45:00,89
237976,2026-06-16,25.43,29.1,23.1,81.7,,,0.0,0.0,104.26,1016.0,2.58,17.7,4.85,21.94,30.03,1.58,1781653500,2026-06-16 23:45:00,70
237976,2026-06-17,25.91,31.4,21.2,78.29,,,0.4,0.08,203.44,1107.0,2.95,25.7,3.75,21.59,30.04,3.25,1781739900,2026-06-17 23:45:00,77
237976,2026-06-18,25.38,29.6,23.1,84.76,,,1.8,0.87,143.15,840.0,3.27,24.1,3.23,22.57,30.05,2.83,1781826300,2026-06-18 23:45:00,96
237976,2026-06-19,25.11,29.4,22.8,86.86,,,17.0,2.99,143.55,1185.0,1.92,22.5,5.78,22.68,30.04,2.8,1781912700,2026-06-19 23:45:00,96
237976,2026-06-20,26.82,31.9,23.8,79.41,,,0.0,0.0,232.7,944.0,4.37,25.7,4.14,22.73,29.99,2.78,1781999100,2026-06-20 23:45:00,56
237976,2026-06-21,26.19,32.2,22.9,81.59,,,0.0,0.0,187.69,1018.0,4.46,24.1,4.03,22.56,29.97,3.64,1782085500,2026-06-21 23:45:00,90
237976,2026-06-22,25.58,30.6,22.4,85.25,,,9.6,1.9,125.69,1056.0,2.3,20.9,3.23,22.83,30.02,2.55,1782171900,2026-06-22 23:45:00,96
237976,2026-06-23,26.26,31.2,23.0,79.1,,,0.0,0.0,238.38,840.0,5.34,27.4,2.63,22.13,30.02,4.65,1782258300,2026-06-23 23:45:00,93
237976,2026-06-24,25.71,30.6,22.2,79.93,,,0.8,0.03,192.38,1072.0,4.87,22.5,2.54,21.93,30.0,3.97,1782343800,2026-06-24 23:30:00,95
237976,2026-06-25,25.35,30.6,22.3,84.11,,,1.0,0.21,154.33,881.0,2.51,20.9,7.23,22.32,30.01,2.73,1782431100,2026-06-25 23:45:00,86
237976,2026-06-26,26.81,32.1,22.8,77.05,,,0.0,0.0,182.89,1065.0,3.66,24.1,3.82,22.2,30.04,3.43,1782517500,2026-06-26 23:45:00,87
237976,2026-06-27,26.48,32.9,22.7,76.85,,,0.0,0.0,166.97,983.0,4.08,29.0,2.92,21.82,30.02,3.66,1782603900,2026-06-27 23:45:00,96
237976,2026-06-28,25.06,28.1,23.3,85.77,,,0.4,0.02,97.76,773.0,3.31,19.3,5.24,22.47,30.0,1.68,1782690300,2026-06-28 23:45:00,89
237976,2026-06-29,26.11,32.4,21.6,79.72,,,0.0,0.0,215.29,998.0,2.86,29.0,6.48,21.98,29.98,4.4,1782776700,2026-06-29 23:45:00,96
237976,2026-06-30,26.06,30.4,23.8,84.89,,,2.2,0.8,113.69,751.0,3.54,24.1,4.65,23.28,29.96,1.84,1782863100,2026-06-30 23:45:00,94
237976,2026-07-01,26.3,32.2,23.2,83.56,,,40.6,6.91,173.99,1176.0,2.21,22.5,6.1,23.13,29.94,2.7,1782949500,2026-07-01 23:45:00,73
237976,2026-07-02,26.03,30.7,22.8,84.91,,,11.4,3.27,210.04,1090.0,3.58,25.7,5.18,23.16,29.97,3.4,1783035900,2026-07-02 23:45:00,76
237976,2026-07-03,23.95,26.2,22.2,92.12,,,54.4,6.41,58.72,417.0,1.62,22.5,6.59,22.56,30.01,1.03,1783122300,2026-07-03 23:45:00,96
237976,2026-07-04,24.8,29.4,21.4,87.45,,,0.0,0.0,109.32,677.0,0.98,14.5,5.53,22.5,30.02,1.95,1783208700,2026-07-04 23:45:00,96
237976,2026-07-05,26.1,30.8,23.1,84.22,,,17.2,3.84,185.55,1005.0,2.73,16.1,3.41,23.12,30.02,3.13,1783295100,2026-07-05 23:45:00,85
237976,2026-07-06,25.27,30.3,22.9,88.28,,,9.2,1.18,153.02,1048.0,2.84,24.1,7.86,23.11,30.02,3.02,1783381500,2026-07-06 23:45:00,96
237976,2026-07-07,25.75,30.1,23.2,87.25,,,7.0,1.3,146.83,1120.0,1.73,30.6,6.11,23.42,30.03,2.83,1783467900,2026-07-07 23:45:00,96
237976,2026-07-08,25.67,28.8,23.6,87.74,,,5.8,1.41,138.01,744.0,2.22,27.4,6.48,23.43,30.0,2.64,1783554300,2026-07-08 23:45:00,96
237976,2026-07-09,25.26,29.3,23.4,89.47,,,3.4,0.77,136.46,1037.0,2.8,25.7,5.03,23.36,30.0,2.58,1783640700,2026-07-09 23:45:00,96
237976,2026-07-10,25.56,30.3,23.4,87.94,,,1.0,0.36,125.19,988.0,2.18,17.7,2.64,23.38,30.0,2.41,1783727100,2026-07-10 23:45:00,96
237976,2026-07-11,25.26,29.7,22.8,87.28,,,10.6,1.79,140.72,1106.0,2.5,20.9,2.58,22.95,29.99,2.64,1783813500,2026-07-11 23:45:00,96
237976,2026-07-12,25.67,29.8,22.9,86.73,,,2.0,0.47,159.49,1020.0,1.72,20.9,2.9,23.22,30.02,2.57,1783899900,2026-07-12 23:45:00,79
237976,2026-07-13,25.08,30.4,21.8,86.98,,,3.0,0.18,169.25,1058.0,2.08,19.3,7.52,22.66,30.04,3.23,1783986300,2026-07-13 23:45:00,96
237976,2026-07-14,25.75,31.6,22.9,85.07,,,1.6,0.42,209.21,1028.0,3.17,22.5,2.42,22.93,30.02,3.6,1784072700,2026-07-14 23:45:00,95
237976,2026-07-15,26.65,31.4,23.3,83.71,,,1.8,1.2,192.89,998.0,3.02,17.7,3.21,23.55,30.01,3.13,1784159100,2026-07-15 23:45:00,80
237976,2026-07-16,25.79,30.4,23.4,87.4,,,4.2,1.07,150.83,1035.0,2.77,16.1,2.27,23.49,30.01,2.84,1784245500,2026-07-16 23:45:00,96
237976,2026-07-17,26.62,32.4,23.6,83.54,,,2.0,0.64,213.52,1009.0,2.45,19.3,2.66,23.44,30.01,4.07,1784331900,2026-07-17 23:45:00,96
237976,2026-07-18,25.8,30.9,23.8,86.78,,,1.4,0.12,171.03,1125.0,3.37,22.5,2.82,23.38,29.98,3.24,1784418300,2026-07-18 23:45:00,93
237976,2026-07-19,25.04,30.4,23.4,88.43,,,22.0,5.11,126.46,1176.0,2.9,22.5,2.64,22.96,29.96,2.4,1784504700,2026-07-19 23:45:00,96
237976,2026-07-20,24.53,26.7,22.9,91.18,,,30.0,4.72,80.57,784.0,1.95,16.1,4.05,22.99,29.96,1.44,1784591100,2026-07-20 23:45:00,93
237976,2026-07-21,25.63,31.4,23.1,87.61,,,0.4,0.0,193.83,1011.0,1.93,16.1,2.36,23.3,29.97,3.71,1784677500,2026-07-21 23:45:00,96
237976,2026-07-22,26.07,31.4,22.4,82.76,,,0.0,0.0,211.76,947.0,3.03,22.5,3.72,22.73,29.93,4.14,1784763900,2026-07-22 23:45:00,96
237976,2026-07-23,24.8,28.2,22.0,88.04,,,20.8,2.88,103.2,875.0,1.65,20.9,5.69,22.64,29.97,1.77,1784850300,2026-07-23 23:45:00,91
237976,2026-07-24,25.92,31.2,23.8,86.72,,,2.4,0.3,180.05,1014.0,2.18,20.9,2.41,23.48,30.0,3.45,1784936700,2026-07-24 23:45:00,96
237976,2026-07-25,25.49,30.9,23.3,87.41,,,15.8,3.1,161.76,1174.0,3.24,20.9,2.09,23.2,30.02,2.72,1785023100,2026-07-25 23:45:00,92
237976,2026-07-26,25.1,30.2,21.0,88.58,,,18.6,2.69,161.63,1239.0,1.99,29.0,5.15,23.01,30.02,2.71,1785109500,2026-07-26 23:45:00,96
237976,2026-07-27,24.98,31.4,20.8,82.17,,,0.0,0.0,228.19,933.0,1.7,16.1,5.18,21.51,30.01,3.54,1785195900,2026-07-27 23:45:00,94
237976,2026-07-28,27.23,32.4,23.5,81.66,,,3.4,0.48,273.67,1041.0,2.6,14.5,4.19,23.62,29.99,4.66,1785282300,2026-07-28 23:45:00,86
237976,2026-07-29,25.43,30.2,23.6,88.19,,,4.6,0.77,133.8,1134.0,3.14,19.3,3.37,23.29,29.99,1.62,1785368700,2026-07-29 23:45:00,82
237976,2026-07-30,25.71,30.9,22.3,88.37,,,8.4,1.85,190.52,1016.0,1.98,17.7,5.11,23.57,29.99,2.28,1785455100,2026-07-30 23:45:00,76
237976,2026-07-31,24.79,29.5,22.4,89.51,,,23.0,2.9,145.46,1188.0,1.8,29.0,5.15,22.88,30.01,2.73,1785541500,2026-07-31 23:45:00,96
237976,2026-08-01,25.94,31.4,22.2,84.5,,,0.0,0.0,197.44,1146.0,2.47,22.5,5.19,22.99,29.99,3.87,1785627900,2026-08-01 23:45:00,96
237976,2026-08-02,28.96,31.8,24.6,73.74,,,0.0,0.0,415.78,963.0,3.55,19.3,7.0,23.59,29.98,3.91,1785708000,2026-08-02 22:00:00,46
238060,2026-05-26,26.57,32.2,23.2,81.23,,,8.0,1.09,236.51,1072.0,2.09,22.5,5.99,22.81,29.95,4.68,1779839100,2026-05-26 23:45:00,95
238060,2026-05-27,25.97,29.9,23.3,82.81,,,13.8,2.77,167.73,1046.0,2.32,20.9,5.02,22.75,29.96,3.19,1779925500,2026-05-27 23:45:00,96
238060,2026-05-28,26.29,30.3,23.3,80.75,,,0.0,0.0,212.11,1092.0,2.75,20.9,4.42,22.6,29.94,4.04,1780011900,2026-05-28 23:45:00,96
238060,2026-05-29,27.0,32.6,23.2,77.72,,,0.0,0.0,236.45,1111.0,2.93,24.1,4.55,22.59,29.93,4.63,1780098300,2026-05-29 23:45:00,96
238060,2026-05-30,27.27,33.9,22.8,76.62,,,0.0,0.0,229.28,1187.0,2.35,22.5,4.36,22.61,29.97,4.44,1780184700,2026-05-30 23:45:00,96
238060,2026-05-31,26.03,32.2,21.6,74.89,,,0.6,0.14,199.17,1164.0,3.47,35.4,5.95,20.98,30.01,3.99,1780271100,2026-05-31 23:45:00,96
238060,2026-06-01,26.8,32.0,23.1,76.29,,,0.6,0.08,208.11,1324.0,1.62,19.3,5.76,22.16,29.98,4.13,1780357500,2026-06-01 23:45:00,96
238060,2026-06-02,25.6,30.1,22.6,83.26,,,6.0,1.39,161.25,1136.0,2.23,19.3,5.65,22.47,29.97,3.08,1780443900,2026-06-02 23:45:00,96
238060,2026-06-03,24.88,27.8,22.7,87.49,,,14.8,2.18,146.8,944.0,1.37,17.7,6.0,22.62,29.98,2.71,1780530300,2026-06-03 23:45:00,96
238060,2026-06-04,24.94,27.9,22.6,87.95,,,2.2,0.3,130.95,928.0,1.12,14.5,6.05,22.76,29.99,2.37,1780616700,2026-06-04 23:45:00,96
238060,2026-06-05,24.73,27.6,22.9,88.43,,,1.0,0.02,135.44,895.0,1.2,17.7,6.48,22.65,30.01,2.5,1780703100,2026-06-05 23:45:00,96
238060,2026-06-06,25.79,30.7,22.7,83.82,,,0.0,0.0,188.6,1143.0,1.22,17.7,5.37,22.68,29.97,3.54,1780789500,2026-06-06 23:45:00,96
238060,2026-06-07,24.13,26.7,21.6,88.3,,,1.2,0.07,91.46,469.0,1.08,17.7,5.49,22.05,29.97,1.63,1780875900,2026-06-07 23:45:00,96
238060,2026-06-08,25.11,29.6,22.7,87.79,,,4.0,0.36,151.94,1380.0,1.22,14.5,6.45,22.87,30.02,2.81,1780962300,2026-06-08 23:45:00,96
238060,2026-06-09,26.47,33.6,23.3,81.49,,,4.6,0.6,256.78,1083.0,1.8,20.9,2.85,22.79,30.03,4.84,1781048700,2026-06-09 23:45:00,96
238060,2026-06-10,25.99,32.1,21.4,79.84,,,0.0,0.0,214.59,1204.0,2.53,24.1,2.49,22.09,29.98,4.21,1781135100,2026-06-10 23:45:00,96
238060,2026-06-11,25.34,30.3,22.4,85.88,,,7.8,1.16,159.97,1248.0,1.92,19.3,5.42,22.75,29.96,3.08,1781221500,2026-06-11 23:45:00,96
238060,2026-06-12,25.69,31.7,22.9,85.96,,,0.2,0.0,204.52,1285.0,1.7,19.3,5.79,23.01,29.98,2.96,1781307900,2026-06-12 23:45:00,83
238060,2026-06-13,27.56,32.5,23.8,77.17,,,0.0,0.0,288.15,1039.0,1.95,19.3,5.46,22.83,29.97,5.54,1781394300,2026-06-13 23:45:00,96
238060,2026-06-14,26.67,33.7,22.3,77.95,,,0.0,0.0,268.79,1120.0,2.55,22.5,3.19,22.18,29.98,5.09,1781480700,2026-06-14 23:45:00,96
238060,2026-06-15,26.42,31.7,23.3,80.46,,,1.6,0.35,187.44,1081.0,2.33,20.9,4.74,22.58,30.0,3.83,1781567100,2026-06-15 23:45:00,96
238060,2026-06-16,25.59,30.6,22.7,82.81,,,0.0,0.0,166.42,1218.0,1.67,17.7,4.49,22.3,30.02,3.12,1781653500,2026-06-16 23:45:00,96
238060,2026-06-17,25.96,32.8,21.9,80.68,,,0.4,0.04,215.57,1264.0,1.37,22.5,5.46,22.13,30.02,4.16,1781739900,2026-06-17 23:45:00,96
238060,2026-06-18,25.0,29.4,22.9,86.08,,,4.2,1.1,117.57,1018.0,2.23,17.7,2.64,22.47,30.04,1.71,1781826300,2026-06-18 23:45:00,76
238060,2026-06-19,24.9,29.8,22.2,89.0,,,9.8,1.94,137.55,1331.0,0.92,16.1,6.5,22.9,30.02,2.62,1781912700,2026-06-19 23:45:00,96
